Id,Category
2997,2
2998,5
2999,5
3000,2
3001,0
3002,1
3003,5
3004,2
3005,5
3006,2
3007,8
3008,4
3009,3
3010,10
3011,10
3012,6
3013,2
3014,5
3015,0
3016,3
3017,5
3018,5
3019,5
3020,10
3021,0
3022,5
3023,9
3024,4
3025,4
3026,3
3027,2
3028,10
3029,6
3030,4
3031,3
3032,4
3033,2
3034,5
3035,6
3036,1
3037,5
3038,10
3039,4
3040,2
3041,10
3042,5
3043,3
3044,1
3045,3
3046,5
3047,1
3048,5
3049,4
3050,3
3051,0
3052,9
3053,10
3054,4
3055,1
3056,8
3057,9
3058,3
3059,5
3060,8
3061,0
3062,10
3063,5
3064,5
3065,1
3066,9
3067,4
3068,5
3069,5
3070,10
3071,0
3072,9
3073,5
3074,9
3075,9
3076,4
3077,3
3078,9
3079,5
3080,9
3081,10
3082,5
3083,3
3084,9
3085,3
3086,5
3087,3
3088,9
3089,6
3090,4
3091,4
3092,4
3093,5
3094,0
3095,0
3096,9
3097,2
3098,2
3099,5
3100,9
3101,4
3102,5
3103,0
3104,0
3105,3
3106,2
3107,9
3108,1
3109,8
3110,4
3111,10
3112,2
3113,2
3114,9
3115,4
3116,2
3117,10
3118,3
3119,3
3120,5
3121,5
3122,5
3123,0
3124,2
3125,3
3126,8
3127,8
3128,3
3129,9
3130,0
3131,5
3132,5
3133,4
3134,2
3135,0
3136,5
3137,5
3138,2
3139,5
3140,5
3141,6
3142,9
3143,4
3144,10
3145,8
3146,3
3147,10
3148,9
3149,3
3150,5
3151,2
3152,10
3153,2
3154,9
3155,9
3156,9
3157,4
3158,4
3159,2
3160,10
3161,1
3162,0
3163,10
3164,4
3165,4
3166,2
3167,3
3168,1
3169,4
3170,8
3171,9
3172,0
3173,3
3174,5
3175,0
3176,10
3177,3
3178,9
3179,9
3180,5
3181,2
3182,9
3183,1
3184,1
3185,3
3186,6
3187,2
3188,5
3189,4
3190,6
3191,3
3192,5
3193,4
3194,2
3195,5
3196,0
3197,3
3198,2
3199,3
3200,10
3201,3
3202,10
3203,9
3204,10
3205,2
3206,10
3207,9
3208,5
3209,5
3210,0
3211,0
3212,9
3213,0
3214,5
3215,9
3216,2
3217,10
3218,4
3219,9
3220,0
3221,9
3222,0
3223,2
3224,3
3225,5
3226,9
3227,5
3228,2
3229,9
3230,3
3231,2
3232,4
3233,2
3234,3
3235,5
3236,3
3237,2
3238,5
3239,5
3240,9
3241,5
3242,5
3243,3
3244,3
3245,3
3246,0
3247,3
3248,5
3249,0
3250,4
3251,5
3252,5
3253,1
3254,8
3255,6
3256,9
3257,9
3258,5
3259,5
3260,9
3261,0
3262,3
3263,9
3264,0
3265,9
3266,9
3267,3
3268,0
3269,1
3270,5
3271,4
3272,9
3273,2
3274,3
3275,10
3276,5
3277,0
3278,0
3279,9
3280,3
3281,10
3282,9
3283,10
3284,9
3285,10
3286,3
3287,0
3288,4
3289,2
3290,7
3291,4
3292,5
3293,2
3294,3
3295,9
3296,5
3297,8
3298,5
3299,7
3300,2
3301,9
3302,3
3303,0
3304,5
3305,2
3306,2
3307,3
3308,2
3309,3
3310,1
3311,9
3312,3
3313,2
3314,2
3315,4
3316,0
3317,10
3318,3
3319,5
3320,1
3321,0
3322,2
3323,9
3324,2
3325,2
3326,2
3327,2
3328,10
3329,6
3330,10
3331,9
3332,8
3333,3
3334,4
3335,2
3336,0
3337,10
3338,2
3339,9
3340,10
3341,4
3342,2
3343,0
3344,5
3345,0
3346,9
